Solvent Name,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR
1-HEXYNE,4.964583333333334,4.964583333333334,0.9409722222222222,0.9409722222222222,0.35180438170232986,7.333333333333333,82.14599999999999,72.06599999999999,82.07825032,34,0,0.008590856339665517,-0.12010931716807507,0.12010931716807507,0.008590856339665517,1.6666666666666667,2.3333333333333335,2.5,13.763451003403995,10.261664084487075,1.7113597058051122,-1.7916049497757043,1.8813900915566895,-1.624168763504317,4.818690894842288,0.8283273726292318,1.6143308351592656,2.543857644448419,47.548875021634686,4.82842712474619,4.198670612749268,4.198670612749268,2.914213562373095,2.349335306374634,2.349335306374634,1.307677535825205,1.307677535825205,0.6746676531873169,0.6746676531873169,0.2788387679126026,0.2788387679126026,-0.44,5.559999999999999,4.559999999999998,3.5599999999999987,39.56318699167187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,13.344558822616634,6.4208216229260096,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,26.186202068468653,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,12.841643245852019,0.0,0.0,12.844171518546268,6.423349895620259,0.0,0.0,0.0,0.0,0.0,2.568611111111111,0.0,8.29513888888889,2.13625,0.0,0.6666666666666666,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.225599999999997,0,1.8098,28.357999999999986
TRIETHYLAMINE,2.375,2.375,1.1875,1.1875,0.5183748699715436,10.285714285714286,101.193,86.07299999999998,101.12044947999999,44,0,-0.004743854124823915,-0.3041599430182366,0.3041599430182366,0.004743854124823915,0.8571428571428571,1.1428571428571428,1.1428571428571428,15.095800026612185,10.497093103819521,1.886485786195021,-2.1286089365787904,1.8114384649611264,-2.2112352906930974,4.433272057859492,0.3209274290262549,1.719973094021975,2.9923028831940863,21.509775004326936,5.698670612749268,5.5685339390596,5.5685339390596,3.3460652149512318,3.0700036416101564,3.0700036416101564,1.6195036913004504,1.6195036913004504,1.3416407864998734,1.3416407864998734,0.6708203932499367,0.6708203932499367,-0.04,6.96,4.127785234899329,2.6311409395973158,46.323795270015964,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,19.634269217737724,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,20.771211599071872,19.634269217737724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.534178948588206,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,19.634269217737724,0.0,0.0,25.67112132992235,0.0,0.0,0.0,2.375,0.0,0.0,0.0,0.0,0.0,10.125,0.0,1.0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,4.104197890699904,0,1.3481,33.46199999999998
ANISOLE,4.914166666666667,4.914166666666667,0.9097222222222223,0.9097222222222223,0.5316253154127668,8.625,108.13999999999997,100.07599999999998,108.057514876,42,0,0.11835771513702235,-0.4967685686134767,0.4967685686134767,0.11835771513702235,1.125,1.75,2.125,16.465240463867097,10.341905912721627,1.7971474404811068,-1.9345412245137041,2.0496311270648695,-1.7796390621257159,5.198905536384115,0.4145702171982055,1.9034911933164034,2.8320858350070908,141.38429890473827,5.819990956308912,4.794999636411992,4.794999636411992,3.931851652578137,2.5230560382187543,2.5230560382187543,1.5171766748170736,1.5171766748170736,0.9789074255654433,0.9789074255654433,0.5565779913075294,0.5565779913075294,-0.9800000000000001,5.162450142450142,2.3586048594225155,0.9971092570832982,48.90989046340045,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,0.0,7.109797541277533,4.736862953800049,0.0,0.0,0.0,0.0,0.0,7.109797541277533,30.33183534230805,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,7.109797541277533,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,5.749511833283905,0.0,7.109797541277533,30.33183534230805,0.0,4.736862953800049,4.914166666666667,0.0,0.0,0.0,0.0,0.9097222222222223,9.680740740740742,0.0,0.0,1.662037037037037,0.14285714285714285,8,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1.5220224990636704,1,1.6952,32.99399999999999
ETHYL PHENYL ETHER,5.2058333333333335,5.2058333333333335,0.7400925925925926,0.7400925925925926,0.5832071586937729,9.0,122.16699999999996,112.08699999999997,122.07316494,48,0,0.11876930548015822,-0.49389011429960394,0.49389011429960394,0.11876930548015822,1.2222222222222223,1.8888888888888888,2.4444444444444446,16.476003995268037,10.338990687468797,1.8328895846067013,-1.9861953922823021,2.0637466656506582,-1.8880488950856402,5.201365463441659,0.34003308027213747,1.9100860088599136,2.61489994009295,152.9490957526401,6.52709773749546,5.50210641759854,5.50210641759854,4.431851652578137,3.1105896635362518,3.1105896635362518,1.7460652314773615,1.7460652314773615,1.0542093991340007,1.0542093991340007,0.6833869393511794,0.6833869393511794,-0.9800000000000001,6.144688279301746,3.1269217948780974,1.7620129800279678,55.274832577797056,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,19.056471336613843,0.0,6.606881964512918,4.736862953800049,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,30.33183534230805,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,6.606881964512918,0.0,0.0,6.923737199690624,30.33183534230805,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,12.356393797796823,0.0,0.0,37.255572541998674,0.0,4.736862953800049,5.2058333333333335,0.0,0.0,0.0,0.0,0.9444444444444446,9.79712962962963,0.0,2.7192592592592595,0.0,0.25,9,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,2.1348844114756247,1,2.0853,37.61100000000001
DIPROPYLAMINE,3.2847222222222223,3.2847222222222223,1.1744444444444444,1.1744444444444444,0.5276462374247944,9.428571428571429,101.193,86.073,101.12044947999999,44,0,-0.005155141548156406,-0.31675342986641986,0.31675342986641986,0.005155141548156406,1.0,1.4285714285714286,1.7142857142857142,14.83541157528076,10.418698493289993,1.761198690315228,-1.951779232084182,1.7111699279122135,-2.1406570682690096,4.394448740951777,0.6616353854128896,1.690933805959686,2.447472887876344,19.219280948873624,5.535533905932738,5.32842712474619,5.32842712474619,3.414213562373095,3.1213203435596424,3.1213203435596424,1.7499999999999996,1.7499999999999996,0.8535533905932735,0.8535533905932735,0.4785533905932736,0.4785533905932736,-0.04,6.96,5.959999999999999,5.960000000000001,46.11382378342063,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.93115605767717,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,26.689117645233267,13.08951281182515,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,13.08951281182515,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,25.93115605767717,0.0,0.0,19.16426300338758,0.0,0.0,0.0,0.0,3.2847222222222223,0.0,0.0,0.0,2.5,6.715277777777777,0.0,1.0,7,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,5.925942857142856,0,1.396,33.45169999999999
DIISOPROPYL ETHER,5.25,5.25,0.3749999999999998,0.3749999999999998,0.5164411302422238,11.142857142857142,102.17699999999999,88.065,102.104465068,44,0,0.052185621038162336,-0.37614367594581366,0.37614367594581366,0.052185621038162336,0.8571428571428571,1.1428571428571428,1.1428571428571428,16.49500987386878,10.407647540679555,1.9361064839679714,-2.0886679113802384,1.9267050351083734,-2.088649795484417,4.396943927974851,0.02998594211953486,1.272905595320056,2.9532231745612925,29.302968908806456,5.8618073195657985,5.562948828843115,5.562948828843115,3.125897657686229,2.780805597549535,2.780805597549535,2.2335923434492697,2.2335923434492697,0.5443310539518176,0.5443310539518176,0.5443310539518176,0.5443310539518176,-0.04,6.96,3.026851631655436,5.960000000000001,45.677506829319455,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,12.207932775496605,4.736862953800049,0.0,0.0,0.0,0.0,39.9028815742591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.207932775496605,4.736862953800049,0.0,27.694948798762496,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,12.207932775496605,0.0,0.0,0.0,27.694948798762496,0.0,4.736862953800049,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999999999997,8.166666666666666,0.0,1.0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3.0095553366174053,0,1.8197999999999999,31.356999999999978
METHYL BENZOATE,10.791203703703705,10.791203703703705,0.2911111111111109,-0.2911111111111109,0.546322425537599,8.9,136.14999999999998,128.08599999999998,136.052429496,52,0,0.33734142683544294,-0.4654175231959395,0.4654175231959395,0.33734142683544294,1.3,1.9,2.4,16.523255021680306,10.213460704055969,2.000367252300611,-1.9490312776571552,1.9831694841140413,-1.9899272454702737,5.885796167027513,0.0600517955700555,2.048167390601267,2.8526279288191434,208.73973650167846,7.397341225498538,5.703247926875856,5.703247926875856,4.842535255101096,2.977180183450686,2.977180183450686,1.8576070275816354,1.8576070275816354,1.1948867346934546,1.1948867346934546,0.6920867462383864,0.6920867462383864,-1.31,6.805074798619103,3.011779444695785,1.34501586290279,59.43635467784082,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.19910120538483,12.13273413692322,0.0,12.673249032974528,9.53140013787187,5.969305287951849,0.0,0.0,0.0,0.0,7.109797541277533,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229383,4.736862953800049,0.0,10.357988675768818,30.33183534230805,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,5.563451491696996,0.0,7.109797541277533,24.26546827384644,6.06636706846161,4.736862953800049,0.0,4.497314814814814,0.0,10.791203703703705,0.0,0.5879629629629632,-0.2911111111111109,8.877592592592592,0.0,0.0,1.3703703703703702,0.125,10,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,1,0,0,0,0,0,2.049538439809832,1,1.4732,37.781500000000015
PENTYL ETHANOATE,10.184675453514739,10.184675453514739,0.17490457294028694,-0.17490457294028694,0.42771974072641583,9.11111111111111,130.18699999999998,116.07499999999997,130.099379688,54,0,0.3021228679209696,-0.4658776881575565,0.4658776881575565,0.3021228679209696,1.4444444444444444,2.111111111111111,2.5555555555555554,16.531451740383403,10.259840941051534,1.893280598165248,-1.9768003008082362,1.9298861802459668,-1.9910506667858903,5.653172443634007,-0.14056845918091312,1.8005768964064195,2.8288681349096856,72.10749561002055,7.112884175122364,6.144923705673916,6.144923705673916,4.270055610029662,3.4040302062452237,3.4040302062452237,2.0471501175130817,2.0471501175130817,1.0532161629029313,1.0532161629029313,0.5679595955473014,0.5679595955473014,-0.53,8.470000000000002,5.603868808567606,7.470000000000003,56.20397104375984,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.923737199690624,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,33.10993926815928,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,33.10993926815928,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,12.841643245852019,13.344558822616634,0.0,0.0,6.923737199690624,4.736862953800049,4.705,0.0,10.184675453514739,0.0,0.0,-0.17490457294028694,0.0,3.3101436130007555,4.141752173091459,0.0,0.8571428571428571,9,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,5.2738632009519595,0,1.7397,36.157999999999994
BUTYL ETHANOATE,10.096346371882085,10.096346371882085,0.18199074074074062,-0.18199074074074062,0.4106841127563541,8.75,116.15999999999998,104.06399999999998,116.083729624,48,0,0.3021228665755719,-0.46587787390632607,0.46587787390632607,0.3021228665755719,1.625,2.25,2.625,16.531446401176886,10.359489559118819,1.8756739672666687,-1.9592890193015746,1.8631937201423308,-1.9862710529642575,5.653159339149835,-0.14054059256939685,1.6646727945202302,2.822354554248032,62.43856189774725,6.405777393935816,5.437816924487368,5.437816924487368,3.770055610029662,2.9040302062452232,2.9040302062452232,1.693596726919808,1.693596726919808,0.8032161629029312,0.8032161629029312,0.36023509022874206,0.36023509022874206,-0.53,7.470000000000001,4.624559505409582,5.469999999999999,49.83902892936323,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.923737199690624,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,26.689117645233267,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,26.689117645233267,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,12.841643245852019,6.923737199690624,0.0,0.0,11.660600153490673,0.0,4.6433333333333335,0.0,10.096346371882085,0.0,0.0,-0.18199074074074062,0.0,2.0484722222222222,4.060505479969766,0.0,0.8333333333333334,8,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,4.318182438176198,0,1.3496000000000001,31.540999999999983
METHYL BUTANOATE,10.189583333333333,10.189583333333333,0.1226851851851849,-0.1226851851851849,0.485245073645189,8.285714285714286,102.13299999999998,92.05299999999998,102.06807956,42,0,0.30499121879740626,-0.46899555445129654,0.46899555445129654,0.30499121879740626,1.7142857142857142,2.2857142857142856,2.4285714285714284,16.522927795707158,10.346773011787448,1.9216259777301299,-1.9053755893724298,1.8636239604227558,-1.967764940986358,5.683969138452378,-0.14012500645099385,1.679822907155627,3.002590528674132,53.05865002596163,5.698670612749268,4.730710143300821,4.730710143300821,3.308060412490447,2.3771567527075472,2.3771567527075472,1.3261326131600775,1.3261326131600775,0.6817950458626713,0.6817950458626713,0.30618621784789724,0.30618621784789724,-0.53,6.47,3.6528153564899446,3.2963341491124023,43.47408681496663,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951849,0.0,0.0,0.0,19.765380445542643,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229383,9.53140013787187,0.0,19.765380445542643,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.4208216229260096,6.4208216229260096,7.109797541277533,0.0,6.923737199690624,4.736862953800049,0.0,4.351666666666667,0.0,10.189583333333333,0.0,0.0,-0.1226851851851849,0.0,1.405925925925926,1.9413888888888888,1.400787037037037,0.8,7,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,3.3762450509271345,0,0.9595,26.923999999999985
PROPYL ETHANOATE,9.980416666666667,9.980416666666667,0.19273148148148112,-0.19273148148148112,0.485245073645189,8.285714285714286,102.13299999999998,92.053,102.06807956,42,0,0.30212269736284525,-0.46588873984264995,0.46588873984264995,0.30212269736284525,1.7142857142857142,2.2857142857142856,2.4285714285714284,16.531408331943243,10.528939624075898,1.8500423804115531,-1.9332241587368821,1.7801275070333524,-1.9752776021580392,5.653106011739281,-0.14043901473445955,1.6121972227029933,2.8219389370591843,53.058650025961626,5.698670612749268,4.730710143300821,4.730710143300821,3.270055610029662,2.4040302062452232,2.4040302062452232,1.3400433363265343,1.3400433363265343,0.5094493502441827,0.5094493502441827,0.24579081189859814,0.24579081189859814,-0.53,6.47,3.6528153564899446,5.47,43.47408681496663,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.923737199690624,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,20.268296022307258,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,20.268296022307258,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,6.4208216229260096,6.923737199690624,0.0,6.923737199690624,4.736862953800049,0.0,4.552083333333334,0.0,9.980416666666667,0.0,0.0,-0.19273148148148112,0.0,0.9023611111111111,3.924537037037037,0.0,0.8,7,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,3.3762450509271345,0,0.9595,26.923999999999985
O-NITROTOLUENE,10.227314814814815,10.227314814814815,0.18287037037037046,-0.37962962962962976,0.4379118656914492,9.3,137.138,130.082,137.047678464,52,0,0.271791321288604,-0.2583009410225935,0.271791321288604,0.2583009410225935,1.4,2.0,2.4,16.628304900813294,10.192854460907334,2.0544956939461456,-1.920843107939242,2.1438473590214118,-1.8898886273081268,5.376497496512294,-0.3850025183127909,1.8787445285930133,3.1529414466808685,245.97015243201017,7.560477932315068,5.5731112531861875,5.5731112531861875,4.71521405516327,2.9161054386097165,2.9161054386097165,2.0435964108163285,2.0435964108163285,1.312150503623306,1.312150503623306,0.7682703094874669,0.7682703094874669,-1.38,6.7360092807424605,2.4731969036707446,1.1271362188713587,58.44932095639337,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,18.19910120538483,6.923737199690624,11.629818560158606,4.923311048817671,4.923311048817671,5.687386274683562,0.0,0.0,0.0,6.923737199690624,0.0,39.943238034309005,0.0,0.0,0.0,5.687386274683562,0.0,0.0,4.923311048817671,0.0,17.038055468456196,5.563451491696996,24.26546827384644,0.0,0.0,0.0,43.14,0.0,10.114318268765572,0.0,10.610697323501233,5.563451491696996,0.0,6.06636706846161,25.122838405075452,0.0,0.0,0.0,0.0,0.0,9.847685185185185,10.227314814814815,0.8842592592592595,0.0,6.6537037037037035,0.0,1.7203703703703703,0.0,0.14285714285714285,10,0,3,0,0,0,0,1,0,1,0,0,2,0,3,0,1,0,0,0,0,0,1.6659477296229652,1,1.9032200000000001,37.83340000000001
METHYL PROPANOATE,9.958333333333334,9.958333333333334,0.157407407407407,-0.157407407407407,0.43785087777866244,7.666666666666667,88.106,80.042,88.052429496,36,0,0.30472073144092393,-0.46900295028300515,0.46900295028300515,0.30472073144092393,1.8333333333333333,2.3333333333333335,2.3333333333333335,16.522869370033764,10.512118003567068,1.870668997275968,-1.8675225081075373,1.7575525546136803,-1.944516245979505,5.680312931199207,-0.13969616300335452,1.6500224216483543,2.9881608821342693,38.0,4.99156383156272,4.023603362114274,4.023603362114274,2.808060412490447,1.8771567527075474,1.8771567527075474,0.9296860037533515,0.9296860037533515,0.5163460352255528,0.5163460352255528,0.14433756729740646,0.14433756729740646,-0.53,5.469999999999999,2.693713646532438,1.7581844380403455,37.10914470057002,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.923737199690624,0.0,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951849,0.0,0.0,0.0,13.344558822616634,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229383,9.53140013787187,0.0,13.344558822616634,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.4208216229260096,0.0,7.109797541277533,6.923737199690624,0.0,4.736862953800049,0.0,4.260416666666667,0.0,9.958333333333334,0.0,0.0,-0.157407407407407,0.0,0.46875,1.755787037037037,1.380787037037037,0.75,6,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2.455768941088739,0,0.5694,22.30699999999999
TETRAHYDROFURAN,4.944444444444445,4.944444444444445,1.0,1.0,0.41093760104934907,24.0,72.107,64.043,72.057514876,30,0,0.046638169849841704,-0.3814493819627182,0.3814493819627182,0.046638169849841704,1.0,1.6,1.8,16.478080853478218,10.39358404523885,1.9427470876857735,-1.764025781856996,1.9782597734636078,-1.743026702609948,4.431751901071205,0.19783349261359057,1.760495029766198,2.083333333333333,11.60964047443681,3.5355339059327378,3.236675415210053,3.236675415210053,2.5,2.0773502691896253,2.0773502691896253,1.319479216882342,1.319479216882342,0.8273502691896256,0.8273502691896256,0.5103103630798287,0.5103103630798287,-0.04,3.1616129032258065,1.4103121748178982,0.6183636836628511,31.941791446997026,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,4.736862953800049,0.0,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,12.841643245852019,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,13.213763929025836,12.841643245852019,0.0,0.0,0.0,4.736862953800049,4.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,2.0,0.0,1.0,5,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.8917722338961432,1,0.7968,20.052999999999997
METHYL ETHANOATE,9.590277777777779,9.590277777777779,0.24537037037037002,-0.24537037037037002,0.38296659073251405,6.8,74.07900000000001,68.031,74.036779432,30,0,0.3018471669894446,-0.46919810705104836,0.46919810705104836,0.3018471669894446,1.8,2.0,2.0,16.522022615331466,10.833750311743813,1.752248095909371,-1.8043066100873448,1.5985862655729954,-1.8811948381223964,5.650646146969499,-0.1374500448790443,1.3787834934861756,2.8473789230876716,35.302968908806456,4.284457050376173,3.3164965809277263,3.3164965809277263,2.270055610029662,1.3164965809277263,1.3164965809277263,0.695705769029128,0.695705769029128,0.2874574785652649,0.2874574785652649,0.0,0.0,-0.53,4.469999999999999,1.7581844380403455,3.469999999999999,30.74420258617341,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.923737199690624,7.109797541277533,9.53140013787187,5.969305287951849,0.0,0.0,0.0,6.923737199690624,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229383,9.53140013787187,0.0,6.923737199690624,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,0.0,0.0,14.033534740968157,0.0,0.0,4.736862953800049,0.0,4.111111111111111,0.0,9.590277777777779,0.0,0.0,-0.24537037037037002,0.0,0.0,1.3611111111111112,1.349537037037037,0.6666666666666666,5,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1.5718168876080685,0,0.17930000000000001,17.689999999999998
ETHYL ETHANOATE,9.821527777777778,9.821527777777778,0.21064814814814792,-0.21064814814814792,0.43785087777866244,7.666666666666667,88.106,80.04199999999999,88.052429496,36,0,0.30211277772699074,-0.4661718899744166,0.4661718899744166,0.30211277772699074,1.8333333333333333,2.3333333333333335,2.3333333333333335,16.530890923521223,10.769902048584518,1.8115671919809486,-1.889767490050901,1.6913973775510132,-1.9485172088790033,5.652796097040713,-0.13988766123000762,1.3485878960124225,2.831257109931365,44.0,4.99156383156272,4.023603362114274,4.023603362114274,2.770055610029662,1.9040302062452235,1.9040302062452235,0.9245943256894159,0.9245943256894159,0.3476006996936919,0.3476006996936919,0.20326313239628543,0.20326313239628543,-0.53,5.469999999999999,2.693713646532438,3.4699999999999998,37.10914470057002,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,13.847474399381248,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,13.847474399381248,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,0.0,6.923737199690624,6.923737199690624,0.0,4.736862953800049,0.0,4.402777777777778,0.0,9.821527777777778,0.0,0.0,-0.21064814814814792,0.0,0.0,3.6530092592592593,0.0,0.75,6,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2.455768941088739,0,0.5694,22.30699999999999
